-0.63669926	0.22234167	0.29153085	-0.33624396	-0.33488467	-0.16374752	-0.08273486	-0.19645856	0.15022786	0.029695611	-0.009663867	0.20036091	-0.25607225	0.16025454	-0.11396701	-0.045693386
-0.45811164	-0.022621399	0.20712788	-0.08692384	-0.49978957	-0.2277066	-0.42322308	-0.59061	0.04887768	0.34958705	-0.5509355	0.122760296	-0.6127772	-0.381924	-0.5403379	0.15502371
-0.68493617	0.073859856	0.4046831	0.097886704	-0.47078177	-0.023180097	0.29393944	0.16571939	0.046867054	0.1867563	0.37370056	0.031799443	-0.06072135	0.07327471	0.18081006	-0.40874127
-0.5927599	0.17211498	0.12999669	-0.2145707	-0.2726596	-0.23596297	0.0499664	0.068165176	0.0810024	-0.03683614	0.2582483	0.09667097	-0.02660609	0.20740496	0.044554558	-0.13891722
-0.44865504	0.072646156	0.1650011	-0.28489265	-0.1752078	-0.2376244	-0.032967452	-0.07331091	0.26885968	-0.23017596	0.09982542	0.27052927	-0.13390867	0.20843846	0.009231737	0.13561226
-0.67760533	0.1291774	0.591226	0.43867543	-0.4978519	0.50598145	0.57276154	0.6791293	-0.15004474	0.33637396	0.7842174	-0.33429778	0.24615341	0.10133289	0.4066073	-0.7587409
-0.4964594	0.13975777	0.11754333	-0.14199707	-0.1203077	-0.12759279	-0.071722545	-0.29523474	0.017241467	0.1438545	-0.16721983	0.13302983	-0.20012437	-0.11565149	-0.12140882	-0.017774684
-0.33514658	0.24483606	0.2484129	-0.26961434	-0.17648591	0.063111335	-0.023539633	-0.12614143	0.04807438	0.2114196	0.0527734	0.054873567	-0.16425477	-0.0050472026	-0.091487	-0.03881454
-0.49643293	0.27579868	0.50984305	-0.2301836	0.15290838	0.61817396	0.5221941	0.7083187	0.3650945	-0.2315903	0.6692768	0.21939006	0.4272004	0.33390036	0.4792458	-0.43246
-0.5598242	0.2567977	0.22446287	-0.13078345	-0.3777979	0.05585527	0.090199664	0.016700376	-0.10466829	0.33511174	0.18585409	-0.15768509	-0.16118446	-0.1142201	-0.032405995	-0.40421882
-0.01445408	0.5373019	-0.2197003	-0.5732171	-0.27422684	-0.06266812	-0.43745106	-0.17902224	-0.29755294	0.43057865	-0.12711655	-0.24676652	-0.2891751	-0.46796104	-0.36555967	-0.19243197
0.23993768	0.5235142	0.355356	-0.6906017	0.20665851	0.48414025	-0.16499162	0.03784423	0.3418376	0.085571356	0.072950944	0.353997	0.1624962	-0.02647879	0.1778971	0.43063286
-0.27260435	0.16620755	0.15770546	-0.514552	0.4063115	-0.101848885	0.08697749	0.1422894	0.5052097	-0.4612505	0.28519213	0.5061549	0.21407163	0.50942147	0.30787358	0.3465537
-0.55004066	-0.20539801	0.19270076	0.032365568	-0.2588634	-0.08564049	-0.1632954	-0.42190117	0.168598	0.08689522	-0.31321523	0.21978965	-0.29248077	-0.013464511	-0.17118959	0.11467761
-0.44202554	-0.5109832	-0.021474577	0.019262463	-0.14878535	-0.46780756	-0.3633707	-0.6426827	0.31485868	-0.2769116	-0.63036	0.3477374	-0.60482067	0.16925077	-0.45293525	0.36678788
-0.18894233	-0.18382253	0.25575918	-0.13209327	-0.28057027	0.044316098	-0.3950902	-0.632955	0.32202506	0.2123424	-0.57178825	0.30962348	-0.5377642	-0.20319986	-0.39203736	0.3695825
-0.3252343	-0.47308806	0.43189228	-0.0062853047	0.046170294	-0.06333935	-0.15413667	-0.5360167	0.62267905	-0.20351805	-0.43176538	0.5614113	-0.29610565	0.28802946	-0.060340393	0.3998148
